dataset: isotropic1024coarse, variable: velocity, time: 0.1, temporal method: none, spatial method: lag6, spatial operator: field
time	x_point	y_point	z_point	ux	uy	uz
0.1	0.0	0.0	3.141592653589793	-1.540575385093689	-0.4506574869155884	0.15907150506973267
0.1	0.0	0.6981317007977318	3.141592653589793	-0.8653207421302795	-0.638463020324707	-0.38558530807495117
0.1	0.0	1.3962634015954636	3.141592653589793	-0.06933095306158066	-0.46263283491134644	-0.5336629748344421
0.1	0.0	2.0943951023931953	3.141592653589793	-0.4390449523925781	-0.4827590584754944	-0.504733681678772
0.1	0.0	2.792526803190927	3.141592653589793	0.8675531148910522	0.3954014182090759	-0.8273734450340271
0.1	0.0	3.490658503988659	3.141592653589793	0.8675363063812256	1.0659745931625366	-0.6226266622543335
0.1	0.0	4.1887902047863905	3.141592653589793	-0.23338288068771362	1.4199259281158447	0.02555946446955204
0.1	0.0	4.886921905584122	3.141592653589793	-0.7563836574554443	0.525649905204773	-0.08908628672361374
0.1	0.0	5.585053606381854	3.141592653589793	-0.43854597210884094	0.6245371699333191	0.856395423412323
0.1	0.0	6.283185307179586	3.141592653589793	-1.540576457977295	-0.45065900683403015	0.1590728759765625
0.1	0.6981317007977318	0.0	3.141592653589793	-1.1276164054870605	-0.20312878489494324	0.19198331236839294
0.1	0.6981317007977318	0.6981317007977318	3.141592653589793	-0.04669225960969925	0.06407495588064194	-0.003052484942600131
0.1	0.6981317007977318	1.3962634015954636	3.141592653589793	0.1092827171087265	0.6923496723175049	0.07572469860315323
0.1	0.6981317007977318	2.0943951023931953	3.141592653589793	-0.197429358959198	0.08941379934549332	0.11108308285474777
0.1	0.6981317007977318	2.792526803190927	3.141592653589793	-0.3300042748451233	-0.4819878041744232	-0.3110620379447937
0.1	0.6981317007977318	3.490658503988659	3.141592653589793	0.7349410057067871	0.10315057635307312	-0.4068959653377533
0.1	0.6981317007977318	4.1887902047863905	3.141592653589793	-0.610715925693512	0.8612290620803833	-0.49612993001937866
0.1	0.6981317007977318	4.886921905584122	3.141592653589793	-0.24294835329055786	0.9000624418258667	0.34435510635375977
0.1	0.6981317007977318	5.585053606381854	3.141592653589793	-0.3296091854572296	-0.15227577090263367	0.5420199632644653
0.1	0.6981317007977318	6.283185307179586	3.141592653589793	-1.12761652469635	-0.20312835276126862	0.1919833868741989
0.1	1.3962634015954636	0.0	3.141592653589793	-0.45746204257011414	-0.03913038596510887	-0.18334703147411346
