dataset: channel, variable: velocity, time: 1.0, temporal method: none, spatial method: lag8, spatial operator: field
time	x_point	y_point	z_point	ux	uy	uz
1.0	0.0	0.9	0.3190680038802134	0.7805901765823364	-0.029611244797706604	-0.10305672883987427
1.0	0.0	0.9	0.32520392703175593	0.7798342704772949	-0.043219637125730515	-0.10053901374340057
1.0	0.0	0.9	0.3313398501832985	0.768426775932312	-0.056651655584573746	-0.09122946858406067
1.0	0.0	0.9	0.3374757733348411	0.7578095197677612	-0.07108835130929947	-0.07679259032011032
1.0	0.0	0.9	0.3436116964863836	0.7557514905929565	-0.08196734637022018	-0.061962973326444626
1.0	0.0	0.9	0.34974761963792617	0.7648631930351257	-0.08956901729106903	-0.04892521724104881
1.0	0.0	0.9	0.35588354278946877	0.774786114692688	-0.09218285977840424	-0.034904081374406815
1.0	0.0	0.9	0.3620194659410113	0.7866548895835876	-0.09298796951770782	-0.020723702386021614
1.0	0.0	0.9	0.36815538909255385	0.7961174845695496	-0.08703096210956573	-0.006746695376932621
1.0	0.0	0.9	0.37429131224409645	0.8082592487335205	-0.07461631298065186	0.005196159705519676
1.0	0.0	0.9	0.380427235395639	0.818790853023529	-0.05549769476056099	0.015164924785494804
1.0	0.0	0.9	0.3865631585471816	0.8302761316299438	-0.033205535262823105	0.024568656459450722
1.0	0.0	0.9	0.39269908169872414	0.8389893174171448	-0.010614052414894104	0.03397843614220619
1.0	0.02454369260617026	0.9	0.0	0.9724920392036438	0.05978693068027496	0.03827187791466713
1.0	0.02454369260617026	0.9	0.006135923151542565	0.9682353138923645	0.05502092093229294	0.033791474997997284
1.0	0.02454369260617026	0.9	0.01227184630308513	0.9562793374061584	0.029916493222117424	0.03345305472612381
1.0	0.02454369260617026	0.9	0.018407769454627694	0.9321145415306091	-0.0028364260215312243	0.03575519099831581
1.0	0.02454369260617026	0.9	0.02454369260617026	0.9014253616333008	-0.015919465571641922	0.03731347247958183
1.0	0.02454369260617026	0.9	0.030679615757712823	0.8754411339759827	-0.012371084652841091	0.04042038694024086
1.0	0.02454369260617026	0.9	0.03681553890925539	0.8541590571403503	-0.0022446869406849146	0.04563693702220917
1.0	0.02454369260617026	0.9	0.04295146206079795	0.8406160473823547	0.008531014434993267	0.05190642923116684
1.0	0.02454369260617026	0.9	0.04908738521234052	0.8327174782752991	0.014884409494698048	0.05627639591693878
1.0	0.02454369260617026	0.9	0.05522330836388308	0.8313454985618591	0.016021883115172386	0.05684274807572365
1.0	0.02454369260617026	0.9	0.06135923151542565	0.8308655023574829	0.01785672828555107	0.05552487075328827
1.0	0.02454369260617026	0.9	0.0674951546669682	0.819659948348999	0.024113468825817108	0.054877638816833496
1.0	0.02454369260617026	0.9	0.07363107781851078	0.7818683981895447	0.018578648567199707	0.04878942295908928
1.0	0.02454369260617026	0.9	0.07976700097005335	0.7350659966468811	0.0007670638151466846	0.03620883449912071
1.0	0.02454369260617026	0.9	0.0859029241215959	0.7090083956718445	-0.01612025685608387	0.023829273879528046
1.0	0.02454369260617026	0.9	0.09203884727313846	0.7054940462112427	-0.04494565725326538	0.020133541896939278
1.0	0.02454369260617026	0.9	0.09817477042468103	0.7061291337013245	-0.05966513231396675	0.032229047268629074
1.0	0.02454369260617026	0.9	0.1043106935762236	0.7178285717964172	-0.0406511016190052	0.05595925450325012
1.0	0.02454369260617026	0.9	0.11044661672776616	0.7448669672012329	-0.0037334866356104612	0.06446146219968796
1.0	0.02454369260617026	0.9	0.11658253987930872	0.7799833416938782	0.017042849212884903	0.04531722143292427
1.0	0.02454369260617026	0.9	0.1227184630308513	0.802886426448822	0.026345690712332726	0.028650706633925438
1.0	0.02454369260617026	0.9	0.12885438618239387	0.8085096478462219	0.02841021493077278	0.02003621496260166
1.0	0.02454369260617026	0.9	0.1349903093339364	0.8132277727127075	0.02856929413974285	0.016452472656965256
1.0	0.02454369260617026	0.9	0.14112623248547898	0.8291508555412292	0.026834547519683838	0.014219782315194607
1.0	0.02454369260617026	0.9	0.14726215563702155	0.8503204584121704	0.026945164427161217	0.013504233211278915
1.0	0.02454369260617026	0.9	0.15339807878856412	0.8724733591079712	0.023640556260943413	0.012180916965007782
1.0	0.02454369260617026	0.9	0.1595340019401067	0.8859560489654541	0.018670663237571716	0.012542673386633396
1.0	0.02454369260617026	0.9	0.16566992509164924	0.895827054977417	0.00816652923822403	0.013224581256508827
1.0	0.02454369260617026	0.9	0.1718058482431918	0.8986307382583618	-0.0018141656182706356	0.016931388527154922
1.0	0.02454369260617026	0.9	0.17794177139473438	0.9021075367927551	-0.01335629541426897	0.020497901365160942
1.0	0.02454369260617026	0.9	0.18407769454627693	0.9017845988273621	-0.020076880231499672	0.025350797921419144
1.0	0.02454369260617026	0.9	0.1902136176978195	0.9035887122154236	-0.027580395340919495	0.026974590495228767
1.0	0.02454369260617026	0.9	0.19634954084936207	0.8963291645050049	-0.03786909952759743	0.021884817630052567
1.0	0.02454369260617026	0.9	0.20248546400090464	0.8811110854148865	-0.07080060243606567	-0.0005663048359565437
1.0	0.02454369260617026	0.9	0.2086213871524472	0.7733148336410522	-0.09153937548398972	-0.01732039824128151
1.0	0.02454369260617026	0.9	0.21475731030398976	0.6472193598747253	-0.12042050808668137	-0.026894405484199524
1.0	0.02454369260617026	0.9	0.22089323345553233	0.6252647638320923	-0.13730698823928833	-0.0356927290558815
1.0	0.02454369260617026	0.9	0.2270291566070749	0.6458459496498108	-0.10955870151519775	-0.0426764152944088
1.0	0.02454369260617026	0.9	0.23316507975861744	0.6636304259300232	-0.08409037441015244	-0.04356012120842934
1.0	0.02454369260617026	0.9	0.23930100291016002	0.6775287389755249	-0.06701085716485977	-0.03437366336584091
1.0	0.02454369260617026	0.9	0.2454369260617026	0.6886799335479736	-0.0496615469455719	-0.021903149783611298
1.0	0.02454369260617026	0.9	0.25157284921324513	0.689519464969635	-0.03238812834024429	-0.010908781550824642
1.0	0.02454369260617026	0.9	0.25770877236478773	0.6850854158401489	-0.017327476292848587	-0.004257672931998968
1.0	0.02454369260617026	0.9	0.2638446955163303	0.6773303151130676	-0.004832686856389046	-0.0019079584162682295
1.0	0.02454369260617026	0.9	0.2699806186678728	0.6747555732727051	0.0044511244632303715	-0.0028010027017444372
1.0	0.02454369260617026	0.9	0.2761165418194154	0.674594521522522	0.009969380684196949	-0.004664159379899502
1.0	0.02454369260617026	0.9	0.28225246497095796	0.6828396916389465	0.009207671508193016	-0.008790167048573494
1.0	0.02454369260617026	0.9	0.28838838812250056	0.698065996170044	0.007873713038861752	-0.016490327194333076
1.0	0.02454369260617026	0.9	0.2945243112740431	0.7257238030433655	0.00846859160810709	-0.024767667055130005
1.0	0.02454369260617026	0.9	0.30066023442558565	0.7588605880737305	0.009188385680317879	-0.03198191523551941
1.0	0.02454369260617026	0.9	0.30679615757712825	0.7876796126365662	0.007693007588386536	-0.04123075306415558
1.0	0.02454369260617026	0.9	0.3129320807286708	0.8033860325813293	0.002759748138487339	-0.04622969403862953
1.0	0.02454369260617026	0.9	0.3190680038802134	0.8090868592262268	-0.0063512590713799	-0.042170602828264236
1.0	0.02454369260617026	0.9	0.32520392703175593	0.8038755059242249	-0.015221606008708477	-0.03201460465788841
1.0	0.02454369260617026	0.9	0.3313398501832985	0.7963517308235168	-0.021611759439110756	-0.019307222217321396
1.0	0.02454369260617026	0.9	0.3374757733348411	0.7890105247497559	-0.018389996141195297	-0.007604660000652075
1.0	0.02454369260617026	0.9	0.3436116964863836	0.7864422798156738	-0.008387582376599312	0.0007956268964335322
1.0	0.02454369260617026	0.9	0.34974761963792617	0.7834008932113647	0.008829831145703793	0.004946090281009674
1.0	0.02454369260617026	0.9	0.35588354278946877	0.7819356322288513	0.02640274539589882	0.004317807499319315
1.0	0.02454369260617026	0.9	0.3620194659410113	0.7785724997520447	0.04603135213255882	-0.0001766195782693103
1.0	0.02454369260617026	0.9	0.36815538909255385	0.780936598777771	0.06018450856208801	-0.00774397561326623
1.0	0.02454369260617026	0.9	0.37429131224409645	0.7899296283721924	0.07152207940816879	-0.0161790382117033
1.0	0.02454369260617026	0.9	0.380427235395639	0.8042129278182983	0.08162081241607666	-0.024339256808161736
1.0	0.02454369260617026	0.9	0.3865631585471816	0.8139767050743103	0.09194590151309967	-0.03115500509738922
1.0	0.02454369260617026	0.9	0.39269908169872414	0.8188415765762329	0.09746447950601578	-0.038011979311704636
1.0	0.04908738521234052	0.9	0.0	0.9611966609954834	0.05294286087155342	0.04992727190256119
1.0	0.04908738521234052	0.9	0.006135923151542565	0.9564968347549438	0.04275762289762497	0.05746863782405853
1.0	0.04908738521234052	0.9	0.01227184630308513	0.9438409209251404	0.02557489275932312	0.06575565785169601
1.0	0.04908738521234052	0.9	0.018407769454627694	0.922864556312561	0.010215388610959053	0.07342922687530518
1.0	0.04908738521234052	0.9	0.02454369260617026	0.896995484828949	0.00027047470211982727	0.07691586762666702
1.0	0.04908738521234052	0.9	0.030679615757712823	0.8767833113670349	0.00031434677657671273	0.07732421159744263
1.0	0.04908738521234052	0.9	0.03681553890925539	0.8627833724021912	0.005524878855794668	0.07401317358016968
1.0	0.04908738521234052	0.9	0.04295146206079795	0.8520821332931519	0.007502066437155008	0.0686488077044487
1.0	0.04908738521234052	0.9	0.04908738521234052	0.842016875743866	-0.0012159306788817048	0.058834683150053024
1.0	0.04908738521234052	0.9	0.05522330836388308	0.8349047899246216	-0.008776268921792507	0.04843602329492569
1.0	0.04908738521234052	0.9	0.06135923151542565	0.8214237093925476	-0.015014861710369587	0.04031212627887726
1.0	0.04908738521234052	0.9	0.0674951546669682	0.7898295521736145	-0.022064685821533203	0.041778385639190674
1.0	0.04908738521234052	0.9	0.07363107781851078	0.7510482668876648	-0.039014022797346115	0.04623938351869583
1.0	0.04908738521234052	0.9	0.07976700097005335	0.7330518364906311	-0.06076209247112274	0.04883832857012749
1.0	0.04908738521234052	0.9	0.0859029241215959	0.7264372110366821	-0.08896057307720184	0.04873909056186676
1.0	0.04908738521234052	0.9	0.09203884727313846	0.7277148962020874	-0.10096511244773865	0.055935777723789215
1.0	0.04908738521234052	0.9	0.09817477042468103	0.7383168339729309	-0.08263393491506577	0.0656997561454773
1.0	0.04908738521234052	0.9	0.1043106935762236	0.7892268896102905	-0.02723168581724167	0.06158638745546341
1.0	0.04908738521234052	0.9	0.11044661672776616	0.8202325701713562	0.019303634762763977	0.04468074440956116
1.0	0.04908738521234052	0.9	0.11658253987930872	0.803216814994812	0.03440331295132637	0.03067871928215027
1.0	0.04908738521234052	0.9	0.1227184630308513	0.7897762060165405	0.044621944427490234	0.026544122025370598
1.0	0.04908738521234052	0.9	0.12885438618239387	0.7845478653907776	0.04414356127381325	0.024009836837649345
1.0	0.04908738521234052	0.9	0.1349903093339364	0.7823081016540527	0.039608266204595566	0.025853848084807396
1.0	0.04908738521234052	0.9	0.14112623248547898	0.7811815142631531	0.025879135355353355	0.028782309964299202
1.0	0.04908738521234052	0.9	0.14726215563702155	0.784806489944458	0.009100794792175293	0.032262708991765976
1.0	0.04908738521234052	0.9	0.15339807878856412	0.7984841465950012	-0.004263260401785374	0.03479120507836342
1.0	0.04908738521234052	0.9	0.1595340019401067	0.8263304233551025	-0.006345633417367935	0.03868731111288071
1.0	0.04908738521234052	0.9	0.16566992509164924	0.859285295009613	-0.008445576764643192	0.0392574816942215
1.0	0.04908738521234052	0.9	0.1718058482431918	0.8825209140777588	-0.018321767449378967	0.03740858659148216
1.0	0.04908738521234052	0.9	0.17794177139473438	0.894702672958374	-0.036428071558475494	0.03644275665283203
1.0	0.04908738521234052	0.9	0.18407769454627693	0.8990312218666077	-0.05624670162796974	0.03838647902011871
1.0	0.04908738521234052	0.9	0.1902136176978195	0.8940861225128174	-0.07824196666479111	0.04008476063609123
1.0	0.04908738521234052	0.9	0.19634954084936207	0.8728678822517395	-0.10181330144405365	0.04007594287395477
1.0	0.04908738521234052	0.9	0.20248546400090464	0.826931357383728	-0.12420788407325745	0.04078586399555206
1.0	0.04908738521234052	0.9	0.2086213871524472	0.7457887530326843	-0.1373458206653595	0.03878192603588104
1.0	0.04908738521234052	0.9	0.21475731030398976	0.6810978651046753	-0.13759665191173553	0.026245631277561188
1.0	0.04908738521234052	0.9	0.22089323345553233	0.6711782217025757	-0.14094683527946472	0.005352268926799297
1.0	0.04908738521234052	0.9	0.2270291566070749	0.6792512536048889	-0.12826800346374512	-0.004939623177051544
1.0	0.04908738521234052	0.9	0.23316507975861744	0.6726468205451965	-0.10626198351383209	-0.006293765734881163
1.0	0.04908738521234052	0.9	0.23930100291016002	0.6546344757080078	-0.08671765774488449	-0.003949123900383711
1.0	0.04908738521234052	0.9	0.2454369260617026	0.6470215320587158	-0.07051625847816467	0.004646176937967539
1.0	0.04908738521234052	0.9	0.25157284921324513	0.6466481685638428	-0.05480886623263359	0.016921812668442726
1.0	0.04908738521234052	0.9	0.25770877236478773	0.651927649974823	-0.038860760629177094	0.028982633724808693
1.0	0.04908738521234052	0.9	0.2638446955163303	0.6573835611343384	-0.0206490159034729	0.036868490278720856
1.0	0.04908738521234052	0.9	0.2699806186678728	0.6647740006446838	-0.0027111396193504333	0.03910939022898674
1.0	0.04908738521234052	0.9	0.2761165418194154	0.6711087226867676	0.01369183138012886	0.03624041751027107
1.0	0.04908738521234052	0.9	0.28225246497095796	0.6805725693702698	0.02368255890905857	0.0313015915453434
1.0	0.04908738521234052	0.9	0.28838838812250056	0.6946552991867065	0.025635214522480965	0.02641555853188038
1.0	0.04908738521234052	0.9	0.2945243112740431	0.7161213159561157	0.020347435027360916	0.02084405906498432
1.0	0.04908738521234052	0.9	0.30066023442558565	0.7454427480697632	0.018451791256666183	0.010182753205299377
1.0	0.04908738521234052	0.9	0.30679615757712825	0.7818185687065125	0.019704557955265045	0.0013823902700096369
1.0	0.04908738521234052	0.9	0.3129320807286708	0.8101441860198975	0.02032710239291191	-0.002921764273196459
1.0	0.04908738521234052	0.9	0.3190680038802134	0.8222606778144836	0.02343032881617546	-0.008226783014833927
1.0	0.04908738521234052	0.9	0.32520392703175593	0.8223326802253723	0.030003510415554047	-0.013709601946175098
1.0	0.04908738521234052	0.9	0.3313398501832985	0.8181207180023193	0.03880223259329796	-0.021547365933656693
1.0	0.04908738521234052	0.9	0.3374757733348411	0.8136476874351501	0.048904579132795334	-0.033572662621736526
1.0	0.04908738521234052	0.9	0.3436116964863836	0.8086076974868774	0.05863052234053612	-0.048285841941833496
1.0	0.04908738521234052	0.9	0.34974761963792617	0.7966635227203369	0.0632801502943039	-0.060567617416381836
1.0	0.04908738521234052	0.9	0.35588354278946877	0.7788957357406616	0.05669942498207092	-0.06732026487588882
1.0	0.04908738521234052	0.9	0.3620194659410113	0.7677594423294067	0.04266483709216118	-0.07270614802837372
1.0	0.04908738521234052	0.9	0.36815538909255385	0.7656957507133484	0.028985800221562386	-0.07899478077888489
1.0	0.04908738521234052	0.9	0.37429131224409645	0.7660149931907654	0.01835392415523529	-0.08363116532564163
1.0	0.04908738521234052	0.9	0.380427235395639	0.7664945125579834	0.009155365638434887	-0.08520235866308212
1.0	0.04908738521234052	0.9	0.3865631585471816	0.766538143157959	0.0019600805826485157	-0.08429637551307678
1.0	0.04908738521234052	0.9	0.39269908169872414	0.7669631838798523	-0.003578839125111699	-0.08234193921089172
1.0	0.07363107781851078	0.9	0.0	0.9502695202827454	0.012257265858352184	0.05883689597249031
1.0	0.07363107781851078	0.9	0.006135923151542565	0.9408618807792664	0.004356444347649813	0.06736882776021957
1.0	0.07363107781851078	0.9	0.01227184630308513	0.9292641282081604	-0.0011711110128089786	0.07430898398160934
1.0	0.07363107781851078	0.9	0.018407769454627694	0.9172980189323425	-0.001908517791889608	0.07889454811811447
1.0	0.07363107781851078	0.9	0.02454369260617026	0.9050329923629761	0.0003938794252462685	0.08081617951393127
1.0	0.07363107781851078	0.9	0.030679615757712823	0.8914797902107239	-5.403519026003778e-05	0.08136633038520813
1.0	0.07363107781851078	0.9	0.03681553890925539	0.8778867721557617	-0.008064727298915386	0.07878663390874863
1.0	0.07363107781851078	0.9	0.04295146206079795	0.8698276281356812	-0.018771879374980927	0.07264427840709686
1.0	0.07363107781851078	0.9	0.04908738521234052	0.8681089282035828	-0.027387835085392	0.0635981485247612
1.0	0.07363107781851078	0.9	0.05522330836388308	0.8653994202613831	-0.03368498757481575	0.05149121582508087
1.0	0.07363107781851078	0.9	0.06135923151542565	0.8205996155738831	-0.04227572679519653	0.034129828214645386
1.0	0.07363107781851078	0.9	0.0674951546669682	0.7519972920417786	-0.05042159557342529	0.018435092642903328
1.0	0.07363107781851078	0.9	0.07363107781851078	0.7214236259460449	-0.06006961688399315	0.012828448787331581
1.0	0.07363107781851078	0.9	0.07976700097005335	0.7202738523483276	-0.07636260241270065	0.01091751828789711
1.0	0.07363107781851078	0.9	0.0859029241215959	0.7347114086151123	-0.0967087671160698	0.010437342338263988
1.0	0.07363107781851078	0.9	0.09203884727313846	0.7563417553901672	-0.0667593851685524	0.02537923865020275
1.0	0.07363107781851078	0.9	0.09817477042468103	0.8098525404930115	-0.0004101146769244224	0.03188787028193474
1.0	0.07363107781851078	0.9	0.1043106935762236	0.8287789821624756	0.02697664126753807	0.01815818063914776
1.0	0.07363107781851078	0.9	0.11044661672776616	0.8143022060394287	0.034315332770347595	0.007402678951621056
1.0	0.07363107781851078	0.9	0.11658253987930872	0.8032107353210449	0.04251674935221672	0.0031978862825781107
1.0	0.07363107781851078	0.9	0.1227184630308513	0.7901895642280579	0.05038238316774368	0.0054096803069114685
1.0	0.07363107781851078	0.9	0.12885438618239387	0.778240978717804	0.055700186640024185	0.012165476568043232
1.0	0.07363107781851078	0.9	0.1349903093339364	0.7665247321128845	0.05565369501709938	0.02350948564708233
1.0	0.07363107781851078	0.9	0.14112623248547898	0.7580795288085938	0.04785127565264702	0.03741839528083801
1.0	0.07363107781851078	0.9	0.14726215563702155	0.7528972029685974	0.03201720863580704	0.05081968009471893
1.0	0.07363107781851078	0.9	0.15339807878856412	0.7520638108253479	0.009205847978591919	0.06136348471045494
1.0	0.07363107781851078	0.9	0.1595340019401067	0.760821521282196	-0.01870100386440754	0.06862159073352814
1.0	0.07363107781851078	0.9	0.16566992509164924	0.8036319613456726	-0.04060530290007591	0.06774492561817169
1.0	0.07363107781851078	0.9	0.1718058482431918	0.8592407703399658	-0.04801594838500023	0.060879405587911606
1.0	0.07363107781851078	0.9	0.17794177139473438	0.8871548175811768	-0.06488136202096939	0.05842461436986923
1.0	0.07363107781851078	0.9	0.18407769454627693	0.880524754524231	-0.09491976350545883	0.06299062818288803
1.0	0.07363107781851078	0.9	0.1902136176978195	0.8651933670043945	-0.11789342015981674	0.06152677908539772
1.0	0.07363107781851078	0.9	0.19634954084936207	0.8601292967796326	-0.12423417717218399	0.04123549163341522
1.0	0.07363107781851078	0.9	0.20248546400090464	0.8274471759796143	-0.12048053741455078	0.014708021655678749
1.0	0.07363107781851078	0.9	0.2086213871524472	0.7499142289161682	-0.0996197909116745	0.0041178627870976925
1.0	0.07363107781851078	0.9	0.21475731030398976	0.6928262114524841	-0.07625710964202881	0.004154596943408251
1.0	0.07363107781851078	0.9	0.22089323345553233	0.6652637124061584	-0.07184024155139923	0.004172159358859062
1.0	0.07363107781851078	0.9	0.2270291566070749	0.65977543592453	-0.09486405551433563	0.005178714636713266
1.0	0.07363107781851078	0.9	0.23316507975861744	0.6616250276565552	-0.1125977635383606	0.011826573871076107
1.0	0.07363107781851078	0.9	0.23930100291016002	0.6551812291145325	-0.10834628343582153	0.01957428641617298
1.0	0.07363107781851078	0.9	0.2454369260617026	0.6451513171195984	-0.08859801292419434	0.02358596958220005
1.0	0.07363107781851078	0.9	0.25157284921324513	0.6448516249656677	-0.06890536844730377	0.02743878960609436
1.0	0.07363107781851078	0.9	0.25770877236478773	0.656193733215332	-0.05640673264861107	0.03456709161400795
1.0	0.07363107781851078	0.9	0.2638446955163303	0.6697573661804199	-0.04141375795006752	0.044086504727602005
1.0	0.07363107781851078	0.9	0.2699806186678728	0.6816508769989014	-0.021435003727674484	0.0514618419110775
1.0	0.07363107781851078	0.9	0.2761165418194154	0.690141499042511	0.002540772780776024	0.053239259868860245
1.0	0.07363107781851078	0.9	0.28225246497095796	0.699464738368988	0.022630149498581886	0.04912178963422775
1.0	0.07363107781851078	0.9	0.28838838812250056	0.7137354612350464	0.03337765112519264	0.042467083781957626
1.0	0.07363107781851078	0.9	0.2945243112740431	0.7348430156707764	0.03444014862179756	0.03472704440355301
1.0	0.07363107781851078	0.9	0.30066023442558565	0.7603021264076233	0.03000057488679886	0.023762978613376617
1.0	0.07363107781851078	0.9	0.30679615757712825	0.7871991395950317	0.03254380449652672	0.007515724748373032
1.0	0.07363107781851078	0.9	0.3129320807286708	0.8084762692451477	0.03764929994940758	-0.004579623229801655
1.0	0.07363107781851078	0.9	0.3190680038802134	0.8200629353523254	0.039635445922613144	-0.012876641005277634
1.0	0.07363107781851078	0.9	0.32520392703175593	0.8218325972557068	0.0436968132853508	-0.024983663111925125
1.0	0.07363107781851078	0.9	0.3313398501832985	0.8224097490310669	0.045872606337070465	-0.04000463709235191
1.0	0.07363107781851078	0.9	0.3374757733348411	0.821259081363678	0.04446524754166603	-0.055936165153980255
1.0	0.07363107781851078	0.9	0.3436116964863836	0.8131930828094482	0.03531871363520622	-0.07090289145708084
1.0	0.07363107781851078	0.9	0.34974761963792617	0.8042216300964355	0.016548501327633858	-0.08777178078889847
1.0	0.07363107781851078	0.9	0.35588354278946877	0.7916252613067627	-0.00315469759516418	-0.09958446770906448
1.0	0.07363107781851078	0.9	0.3620194659410113	0.7697471380233765	-0.019038939848542213	-0.09760717302560806
1.0	0.07363107781851078	0.9	0.36815538909255385	0.7501133680343628	-0.030250640586018562	-0.08855067938566208
1.0	0.07363107781851078	0.9	0.37429131224409645	0.7405484318733215	-0.0351581834256649	-0.08257977664470673
1.0	0.07363107781851078	0.9	0.380427235395639	0.73964524269104	-0.03495614975690842	-0.08384395390748978
1.0	0.07363107781851078	0.9	0.3865631585471816	0.7387272119522095	-0.03172999992966652	-0.09073019027709961
1.0	0.07363107781851078	0.9	0.39269908169872414	0.7288257479667664	-0.030168814584612846	-0.09710986912250519
1.0	0.09817477042468103	0.9	0.0	0.9433816075325012	-0.013548710383474827	0.06998864561319351
1.0	0.09817477042468103	0.9	0.006135923151542565	0.933723509311676	-0.0156768336892128	0.07877811789512634
1.0	0.09817477042468103	0.9	0.01227184630308513	0.9224583506584167	-0.014473475515842438	0.08644434809684753
1.0	0.09817477042468103	0.9	0.018407769454627694	0.9109160304069519	-0.014865809120237827	0.09278980642557144
