x,y,z,duxdx,duxdy,duxdz,duydx,duydy,duydz,duzdx,duzdy,duzdz
0.0,-1.0,4.71238898038469,14.110725402832031,20.36607551574707,2.8161849975585938,-19.581138610839844,-24.231552124023438,4.584406852722168,-20.0281925201416,-13.315279960632324,11.586448669433594
0.0,-0.984251968503937,4.71238898038469,-9.528980255126953,-3.345754623413086,-6.186992645263672,-10.529502868652344,-1.0361125469207764,15.640885353088379,-32.59775161743164,-3.0808820724487305,11.325179100036621
0.0,-0.9685039370078741,4.71238898038469,1.8342552185058594,8.684408187866211,14.055587768554688,-24.716392517089844,1.9767097234725952,29.90800666809082,-45.17899703979492,-20.329500198364258,-3.7855563163757324
0.0,-0.952755905511811,4.71238898038469,7.847628593444824,23.433032989501953,37.537147521972656,-28.18126678466797,2.048712968826294,28.813556671142578,-30.972976684570312,-18.539979934692383,-7.798794746398926
0.0,-0.937007874015748,4.71238898038469,0.9657077789306641,8.43760871887207,21.48809242248535,-24.74579620361328,-3.059690475463867,17.74892234802246,8.091323852539062,9.888856887817383,-0.0840182825922966
0.0,-0.9212598425196851,4.71238898038469,4.309515953063965,1.7880325317382812,7.5967254638671875,-20.6802978515625,-3.288102149963379,9.292641639709473,17.87448501586914,13.871119499206543,-1.5929560661315918
0.0,-0.905511811023622,4.71238898038469,2.553652763366699,-5.020862579345703,-0.11703987419605255,-1.8866806030273438,-2.29831600189209,11.181968688964844,6.459857940673828,15.228927612304688,0.5563204884529114
0.0,-0.889763779527559,4.71238898038469,10.192602157592773,0.680901050567627,-3.06654691696167,-9.201950073242188,-11.181031227111816,11.196819305419922,12.946606636047363,24.303083419799805,1.3459498882293701
0.0,-0.8740157480314961,4.71238898038469,-2.02093505859375,5.741499900817871,-2.2862513065338135,-26.849956512451172,-9.738866806030273,4.679324150085449,0.03325462341308594,5.193900108337402,12.297883033752441
0.0,-0.8582677165354331,4.71238898038469,-0.9624099731445312,7.863266468048096,0.7488335371017456,-38.24151611328125,-16.499109268188477,1.4799059629440308,9.180978775024414,2.7594592571258545,16.98075294494629
0.0,-0.8425196850393701,4.71238898038469,-18.675138473510742,-25.195547103881836,6.430988788604736,-32.86971664428711,6.132413387298584,-4.743991374969482,13.24329948425293,5.130110263824463,12.640755653381348
0.0,-0.8267716535433071,4.71238898038469,18.396360397338867,48.70159149169922,-0.23452602326869965,-76.70208740234375,-27.225263595581055,-12.75514030456543,18.932140350341797,23.130821228027344,7.69113826751709
0.0,-0.8110236220472441,4.71238898038469,-3.4091110229492188,22.119892120361328,-2.752215623855591,-44.00944519042969,10.14217472076416,-1.8586969375610352,10.819038391113281,3.8857922554016113,-5.298099994659424
0.0,-0.7952755905511811,4.71238898038469,-7.00738525390625,-1.2391635179519653,-2.769599437713623,-23.809494018554688,3.4049713611602783,2.2543420791625977,7.9514312744140625,11.964097023010254,3.738474130630493
0.0,-0.7795275590551181,4.71238898038469,27.779644012451172,-3.354992151260376,-1.6033822298049927,0.6512393951416016,-38.79682540893555,14.465721130371094,5.0009765625,-14.244237899780273,14.259086608886719
