x,y,z,duxdx,duxdy,duxdz,duydx,duydy,duydz,duzdx,duzdy,duzdz
0.0,-1.0,4.71238898038469,-1.4079360961914062,-9.326592445373535,-13.462722778320312,0.7408103942871094,3.3408968448638916,5.716358184814453,-2.996990203857422,-13.021785736083984,-2.0201845169067383
0.0,-0.984251968503937,4.71238898038469,1.3313331604003906,-4.888566970825195,-13.74538516998291,2.034881591796875,13.906705856323242,6.102233409881592,-2.7287216186523438,-13.340673446655273,-14.950035095214844
0.0,-0.9685039370078741,4.71238898038469,4.045600891113281,2.5920348167419434,-2.1559410095214844,-4.10736083984375,-1.3458698987960815,-0.6830253601074219,-1.6145601272583008,0.023530345410108566,-3.359692335128784
0.0,-0.952755905511811,4.71238898038469,-3.4464111328125,-24.828842163085938,-11.093085289001465,-2.1590919494628906,-2.381132125854492,2.02632999420166,-2.5122509002685547,-15.333603858947754,5.94256591796875
0.0,-0.937007874015748,4.71238898038469,-0.05209231376647949,-9.596543312072754,-3.972163438796997,4.895740509033203,17.249387741088867,1.7896322011947632,-17.043930053710938,-30.01089859008789,-17.40262794494629
0.0,-0.9212598425196851,4.71238898038469,3.5454416275024414,10.39136028289795,3.252335786819458,6.305580139160156,-5.082674980163574,-0.4457852244377136,-2.5838279724121094,3.21533465385437,2.468526601791382
0.0,-0.905511811023622,4.71238898038469,-6.20829963684082,5.5341477394104,11.051130294799805,0.1100921630859375,0.28470727801322937,-1.3704190254211426,-0.5324363708496094,-7.261338233947754,5.95791482925415
0.0,-0.889763779527559,4.71238898038469,-2.4355335235595703,-2.6885123252868652,10.96458625793457,-5.035331726074219,4.388134479522705,8.596437454223633,5.706031799316406,4.17587423324585,-1.9801570177078247
0.0,-0.8740157480314961,4.71238898038469,11.11298942565918,13.762594223022461,3.4443483352661133,-10.396255493164062,-6.101683616638184,19.26923942565918,1.2343063354492188,2.5961225032806396,-4.862085819244385
0.0,-0.8582677165354331,4.71238898038469,6.897693634033203,18.171520233154297,0.4149748980998993,-2.2929153442382812,-15.914710998535156,4.994228839874268,-3.4127120971679688,-0.8662043213844299,9.438549041748047
0.0,-0.8425196850393701,4.71238898038469,10.076416015625,-0.603655219078064,-4.606473445892334,3.318695068359375,-22.979703903198242,-9.783565521240234,-1.0510215759277344,16.567014694213867,14.073626518249512
0.0,-0.8267716535433071,4.71238898038469,7.096897125244141,-24.070148468017578,-12.982748031616211,4.8024067878723145,-3.825140953063965,-1.5499773025512695,-2.8572959899902344,-20.235963821411133,-4.020362854003906
0.0,-0.8110236220472441,4.71238898038469,7.908500671386719,7.893566131591797,-1.5866621732711792,2.415093421936035,-11.750507354736328,-3.9417154788970947,-2.9551048278808594,-3.002276659011841,4.046356201171875
0.0,-0.7952755905511811,4.71238898038469,5.899471282958984,-4.361110210418701,-2.3314387798309326,-2.539012908935547,-8.62755298614502,-0.880820631980896,-3.142101287841797,0.8756368160247803,2.8485729694366455
0.0,-0.7795275590551181,4.71238898038469,-2.5361061096191406,-5.337393760681152,0.06911082565784454,-3.6468448638916016,-0.8512110710144043,1.6011353731155396,-2.521709442138672,4.177556037902832,3.0279812812805176
0.0,-0.7637795275590551,4.71238898038469,-5.330619812011719,0.9236783981323242,2.039621591567993,0.11286354064941406,1.7401902675628662,0.6395829916000366,-1.1531181335449219,2.90702223777771,3.4947571754455566
0.0,-0.7480314960629921,4.71238898038469,-7.348833084106445,-1.312156081199646,1.7148773670196533,-1.2842025756835938,3.7517194747924805,0.4919726252555847,0.8872871398925781,1.4025204181671143,3.7332170009613037
0.0,-0.7322834645669292,4.71238898038469,-6.02886962890625,-6.535928249359131,0.3900960683822632,2.251230239868164,2.0561411380767822,-2.41709303855896,0.9945907592773438,1.985174298286438,4.021023750305176
0.0,-0.7165354330708662,4.71238898038469,-1.3333253860473633,-3.9155373573303223,0.13567157089710236,9.280190467834473,-3.113955020904541,-7.2800774574279785,-0.8241539001464844,0.23297201097011566,4.56058931350708
0.0,-0.7007874015748031,4.71238898038469,0.11728715896606445,-22.187856674194336,0.13564719259738922,14.851837158203125,-3.9042065143585205,-12.904443740844727,-0.5970382690429688,10.22435474395752,3.879382610321045
0.0,-0.6850393700787402,4.71238898038469,-2.811227798461914,-6.584171772003174,5.117642879486084,9.735393524169922,1.048792839050293,-9.401045799255371,5.3818254470825195,9.212769508361816,1.7558881044387817
0.0,-0.6692913385826772,4.71238898038469,-1.8305320739746094,16.378536224365234,6.619814872741699,1.0163135528564453,1.375744104385376,-2.8197760581970215,3.4023799896240234,-4.127594470977783,0.46328696608543396
0.0,-0.6535433070866141,4.71238898038469,1.927191972732544,3.9437761306762695,2.768247127532959,-0.4140491485595703,-2.50211238861084,-2.6822965145111084,2.1796798706054688,4.692436695098877,0.5222994089126587
0.0,-0.6377952755905512,4.71238898038469,3.021698474884033,5.8287882804870605,0.26694685220718384,-0.6100292205810547,-1.5341744422912598,-1.7816873788833618,1.808436393737793,9.392045021057129,-1.363013744354248
0.0,-0.6220472440944882,4.71238898038469,2.9735498428344727,7.047308921813965,-1.1607489585876465,0.5583782196044922,0.5501145124435425,1.5749574899673462,0.36287784576416016,11.760899543762207,-3.416959524154663
0.0,-0.6062992125984252,4.71238898038469,6.077342987060547,1.4861342906951904,-0.7879026532173157,3.8157196044921875,-0.778967022895813,6.471473693847656,-1.3393402099609375,8.467673301696777,-5.421835422515869
0.0,-0.5905511811023623,4.71238898038469,7.87993049621582,2.011354923248291,0.055468302220106125,4.242485046386719,-0.3476018011569977,5.4308247566223145,-6.103240966796875,19.047861099243164,-7.7895188331604
0.0,-0.5748031496062992,4.71238898038469,13.025227546691895,-6.22195291519165,5.620709419250488,12.88625717163086,-12.74851131439209,10.793031692504883,-3.612812042236328,5.999159336090088,-0.17831984162330627
0.0,-0.5590551181102362,4.71238898038469,2.4346561431884766,3.1584372520446777,-2.4820713996887207,9.61502456665039,-1.9827028512954712,5.800275802612305,-6.209632873535156,2.5434484481811523,-0.6137940287590027
