x,y,z,duxdx,duxdy,duxdz,duydx,duydy,duydz,duzdx,duzdy,duzdz
0.0,-1.0,4.71238898038469,0.7869834899902344,8.455607414245605,8.431342124938965,-10.724876403808594,7.8254523277282715,11.673864364624023,4.488838195800781,4.9956231117248535,-7.554826736450195
0.0,-0.984251968503937,4.71238898038469,4.8149566650390625,3.1851577758789062,6.024198055267334,2.0791015625,-5.082494258880615,13.423219680786133,-13.011661529541016,11.511512756347656,0.4845553934574127
0.0,-0.9685039370078741,4.71238898038469,-1.6212501525878906,4.528895854949951,-3.2785606384277344,11.360931396484375,-8.268081665039062,8.687257766723633,-9.05007553100586,-4.120071887969971,9.718786239624023
0.0,-0.952755905511811,4.71238898038469,-14.934432983398438,8.389959335327148,-12.774842262268066,-0.44805908203125,2.2431516647338867,1.4280987977981567,11.247169494628906,-15.949578285217285,13.214825630187988
0.0,-0.937007874015748,4.71238898038469,8.18246841430664,-17.216278076171875,-3.8153140544891357,12.459022521972656,-10.022603988647461,6.592744827270508,3.7981209754943848,-8.826986312866211,1.2083531618118286
0.0,-0.9212598425196851,4.71238898038469,8.899070739746094,-9.587394714355469,-8.508944511413574,5.957191467285156,-4.058201789855957,-2.9296727180480957,0.4755045473575592,-0.7859024405479431,-5.065263748168945
0.0,-0.905511811023622,4.71238898038469,2.002187728881836,-9.484757423400879,-7.432162761688232,1.7071876525878906,-3.106450319290161,-2.248525857925415,-0.5368146896362305,-12.02210807800293,0.7456688284873962
0.0,-0.889763779527559,4.71238898038469,0.4389171600341797,3.529963254928589,-1.6973650455474854,3.523162841796875,-4.615361213684082,-4.193281650543213,-2.1518020629882812,-11.232625961303711,4.133959770202637
0.0,-0.8740157480314961,4.71238898038469,-3.742542266845703,-16.102643966674805,-4.742412567138672,7.065258026123047,-8.98122787475586,4.240653038024902,4.856407165527344,-19.455678939819336,13.17996597290039
0.0,-0.8582677165354331,4.71238898038469,6.295446872711182,14.212650299072266,0.6912768483161926,-2.9735679626464844,-16.492177963256836,5.815678119659424,2.587493896484375,8.913763999938965,10.296317100524902
0.0,-0.8425196850393701,4.71238898038469,-1.6204185485839844,10.582969665527344,0.5920351147651672,-14.346502304077148,-2.8657586574554443,7.051977634429932,-5.012596130371094,0.22179833054542542,4.19474983215332
0.0,-0.8267716535433071,4.71238898038469,-6.558721542358398,-1.4350395202636719,3.9651219844818115,-9.401695251464844,1.5359375476837158,5.252134323120117,-6.911045074462891,-2.2696619033813477,5.192197322845459
0.0,-0.8110236220472441,4.71238898038469,-0.6937885284423828,-3.1073954105377197,-0.6157316565513611,-0.7766408920288086,-2.40339732170105,2.940721273422241,-3.8183021545410156,-2.7362465858459473,3.2263596057891846
0.0,-0.7952755905511811,4.71238898038469,6.393283843994141,7.887895107269287,-1.522642970085144,-6.294991970062256,-12.565954208374023,0.4872986674308777,-3.2779769897460938,-2.289397954940796,5.745072364807129
0.0,-0.7795275590551181,4.71238898038469,-1.1231689453125,-4.7337212562561035,-1.9291555881500244,-5.985044479370117,-7.586083889007568,-0.5153167843818665,3.124439239501953,10.747467041015625,8.317875862121582
0.0,-0.7637795275590551,4.71238898038469,-1.7710094451904297,-9.106494903564453,-2.1383492946624756,-2.193126678466797,-4.440632343292236,-3.7704648971557617,-1.4603118896484375,5.216856956481934,6.027812957763672
0.0,-0.7480314960629921,4.71238898038469,1.6633729934692383,-6.016526222229004,-1.3797802925109863,-0.3789825439453125,-4.267126560211182,-4.588191509246826,-0.16922760009765625,5.652734756469727,2.5091559886932373
0.0,-0.7322834645669292,4.71238898038469,-1.0578231811523438,-7.921210289001465,2.730947732925415,-4.722908020019531,-3.295332431793213,1.3792076110839844,-1.7635536193847656,2.9727694988250732,4.422945022583008
0.0,-0.7165354330708662,4.71238898038469,-8.532304763793945,-1.8953421115875244,10.023086547851562,-5.801158905029297,6.708366870880127,3.994870901107788,2.976266860961914,2.917687177658081,1.8081356287002563
0.0,-0.7007874015748031,4.71238898038469,-5.855171203613281,3.1587953567504883,6.961343765258789,-0.6119670867919922,4.462554454803467,-0.8646211624145508,4.599931716918945,-1.4388641119003296,1.5071524381637573
0.0,-0.6850393700787402,4.71238898038469,-2.5236659049987793,-2.25355863571167,5.189805030822754,-1.8462944030761719,0.6952075362205505,-1.1719472408294678,4.553291320800781,0.25053197145462036,2.0122222900390625
0.0,-0.6692913385826772,4.71238898038469,0.5059256553649902,-4.8459930419921875,3.2627949714660645,-4.096855163574219,-1.323027491569519,-1.4799548387527466,6.198932647705078,9.602996826171875,0.8867395520210266
0.0,-0.6535433070866141,4.71238898038469,-1.2686052322387695,-4.751610279083252,1.0286614894866943,-3.022003173828125,0.2532857656478882,-2.917314291000366,11.67831802368164,23.04102897644043,0.7873198986053467
0.0,-0.6377952755905512,4.71238898038469,-1.553490400314331,22.281538009643555,-9.717292785644531,0.019704818725585938,-1.528302550315857,-0.8395975232124329,7.497091293334961,5.659093379974365,3.020627975463867
0.0,-0.6220472440944882,4.71238898038469,0.81744384765625,24.304819107055664,-10.954994201660156,-0.4643058776855469,-0.21278105676174164,-1.6070219278335571,-0.77252197265625,19.690380096435547,-0.907953143119812
0.0,-0.6062992125984252,4.71238898038469,13.848773956298828,4.158275127410889,-0.5290089845657349,5.676094055175781,-16.8782958984375,4.400106906890869,-2.0322265625,6.314026355743408,2.7434651851654053
