x,y,z,duxdx,duxdy,duxdz,duydx,duydy,duydz,duzdx,duzdy,duzdz
0.0,-1.0,4.71238898038469,0.5509986877441406,6.164652347564697,-0.2869572341442108,-13.206008911132812,-4.989840984344482,0.9331978559494019,-7.3831787109375,0.16526548564434052,4.6246466636657715
0.0,-0.984251968503937,4.71238898038469,4.640239715576172,7.894349098205566,-3.4022409915924072,-9.163352966308594,-9.058186531066895,-3.969755172729492,-6.884895324707031,3.263157367706299,4.219334125518799
0.0,-0.9685039370078741,4.71238898038469,5.5300750732421875,-6.732205390930176,-4.413083076477051,-5.907989501953125,-2.8289523124694824,-6.494898796081543,-6.355701446533203,-4.456542015075684,-2.3321213722229004
0.0,-0.952755905511811,4.71238898038469,6.386970520019531,-8.213083267211914,-6.648983955383301,-5.147960662841797,0.04912346601486206,-5.906559467315674,-3.151844024658203,-8.513741493225098,-7.203267574310303
0.0,-0.937007874015748,4.71238898038469,6.511268615722656,-6.673823833465576,-6.992617607116699,-5.817283630371094,-1.6806895732879639,-6.721644878387451,-2.9461898803710938,-7.516241073608398,-4.46029806137085
0.0,-0.9212598425196851,4.71238898038469,8.021442413330078,1.515684962272644,-2.6886892318725586,-1.7661514282226562,-1.3056018352508545,-4.829183578491211,-6.410184860229492,-16.37098503112793,-7.213487148284912
0.0,-0.905511811023622,4.71238898038469,5.1620025634765625,-0.20492398738861084,-1.4643081426620483,8.525093078613281,-10.23629379272461,6.921046257019043,1.1977729797363281,-27.54376220703125,5.553454875946045
0.0,-0.889763779527559,4.71238898038469,-1.5766258239746094,-29.204753875732422,-2.579357624053955,12.95880126953125,-3.75217342376709,16.613388061523438,-2.7617416381835938,-20.44476890563965,5.733999252319336
0.0,-0.8740157480314961,4.71238898038469,2.7834224700927734,24.410518646240234,-1.1227680444717407,2.6217994689941406,0.3595103919506073,5.030099868774414,-4.572257995605469,11.469388961791992,-2.5495455265045166
0.0,-0.8582677165354331,4.71238898038469,10.670005798339844,0.8195100426673889,1.8799704313278198,4.897205352783203,-13.128328323364258,-4.230149269104004,1.6471176147460938,11.493987083435059,3.251502275466919
0.0,-0.8425196850393701,4.71238898038469,6.0623321533203125,-13.622827529907227,-1.938747763633728,3.737466812133789,-13.261487007141113,-0.7119778990745544,1.8547859191894531,-1.2010098695755005,6.894636154174805
